vehicle_id,position_x,position_y,position_z,heading,speed,speed_command,mileage_distance,power_on_time,soc,fuel_level,local_time,chassis_mode,estop,charge_status,task_state_running,task_state_estop,task_state_lock,task_stage,current_task,error_code,target_location,vesselVisitID,mission_type, container1_type,container2_type,vehicle_mode,missionID 
0,-536.7012939453125,211.8354339599609,0.0,3.1413414478302,0.0829156190156936,0.0399999991059303,10179.0,33095180.0,53,0,120,1,0,0,1,0,0,2,2,0,15,2,4,40,0,2,2
0,-536.73974609375,211.84048461914065,0.0,3.141225099563598,0.0,0.0,10179.0,33095184.0,53,0,121,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
0,-536.739013671875,211.8380584716797,0.0,3.141162157058716,0.0,0.0,10179.0,33095186.0,53,0,122,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
0,-536.7382202148438,211.8353271484375,0.0,3.141181707382202,0.0,0.0,10179.0,33095190.0,53,0,123,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
0,-536.7380981445312,211.83302307128903,0.0,3.1411690711975098,0.0,0.0,10179.0,33095192.0,53,0,124,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
0,-536.7382202148438,211.8335876464844,0.0,3.141099214553833,0.0,0.0,10179.0,33095194.0,53,0,125,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
0,-536.7371826171875,211.83258056640625,0.0,3.14109468460083,0.0,0.0,10179.0,33095198.0,53,0,126,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
0,-536.737060546875,211.8314514160156,0.0,3.141000270843506,0.0,0.0,10179.0,33095200.0,53,0,127,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
0,-536.7388916015625,211.8291015625,0.0,3.140939474105835,0.0,0.0,10179.0,33095204.0,53,0,128,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
0,-536.7363891601562,211.8271331787109,0.0,3.140906810760498,0.0,0.0,10179.0,33095208.0,53,0,129,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
0,-536.7371215820312,211.8269500732422,0.0,3.140907049179077,0.0,0.0,10179.0,33095210.0,53,0,130,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
0,-536.737548828125,211.82891845703125,0.0,3.140908479690552,0.0,0.0,10179.0,33095214.0,53,0,131,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
0,-536.7374877929688,211.8306884765625,0.0,3.1409292221069336,0.0,0.0,10179.0,33095216.0,53,0,132,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
0,-536.7356567382812,211.82843017578125,0.0,3.140920162200928,0.0,0.0,10179.0,33095220.0,53,0,133,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
0,-536.7362670898438,211.83041381835935,0.0,3.140902042388916,0.0,0.0,10179.0,33095222.0,53,0,134,1,0,0,0,0,0,2,2,0,15,2,4,40,0,2,2
